hero_1,hero_2,hero_3,hero_4,hero_5
axe,shadow_shaman,elder_titan,legion_commander,winter_wyvern
earthshaker,witch_doctor,faceless_void,clinkz,alchemist
antimage,death_prophet,viper,enchantress,legion_commander
witch_doctor,phantom_assassin,naga_siren,legion_commander,techies
axe,drow_ranger,bounty_hunter,weaver,skywrath_mage
vengefulspirit,lina,spectre,disruptor,bristleback
templar_assassin,luna,enchantress,obsidian_destroyer,rubick
antimage,sand_king,riki,necrolyte,invoker
mirana,faceless_void,huskar,bounty_hunter,ancient_apparition
bloodseeker,zuus,ursa,slark,legion_commander
lina,furion,alchemist,abaddon,legion_commander
juggernaut,zuus,slardar,phantom_assassin,ember_spirit
antimage,axe,puck,sven,necrolyte
drow_ranger,phantom_lancer,shadow_shaman,lich,furion
phantom_lancer,vengefulspirit,enchantress,batrider,medusa
mirana,sniper,life_stealer,bounty_hunter,shredder
bloodseeker,crystal_maiden,drow_ranger,kunkka,slardar
pudge,windrunner,riki,chaos_knight,slark
nevermore,skeleton_king,clinkz,ursa,obsidian_destroyer
jakiro,silencer,slark,medusa,magnataur
pudge,sven,queenofpain,faceless_void,tusk
pudge,faceless_void,furion,spirit_breaker,alchemist
antimage,bloodseeker,crystal_maiden,juggernaut,tinker
nevermore,tidehunter,viper,life_stealer,clinkz
axe,dragon_knight,doom_bringer,ogre_magi,slark
morphling,enigma,rubick,slark,troll_warlord
crystal_maiden,phantom_assassin,jakiro,silencer,slark
mirana,windrunner,tinker,phantom_assassin,bounty_hunter
faceless_void,phantom_assassin,templar_assassin,bounty_hunter,shredder
witch_doctor,faceless_void,skeleton_king,nyx_assassin,ember_spirit
axe,bloodseeker,drow_ranger,sniper,slark
bloodseeker,phantom_assassin,viper,luna,clinkz
mirana,faceless_void,luna,dragon_knight,earth_spirit
bloodseeker,sniper,warlock,viper,furion
axe,bloodseeker,storm_spirit,riki,legion_commander
morphling,pudge,weaver,medusa,bristleback
sand_king,kunkka,slardar,tinker,spectre
drow_ranger,sven,witch_doctor,troll_warlord,legion_commander
bloodseeker,vengefulspirit,phantom_assassin,invoker,legion_commander
juggernaut,faceless_void,templar_assassin,life_stealer,nyx_assassin
drow_ranger,lion,luna,bounty_hunter,slark
juggernaut,pudge,skeleton_king,lone_druid,meepo
antimage,crystal_maiden,riki,phantom_assassin,rubick
kunkka,skeleton_king,alchemist,silencer,slark
mirana,morphling,skeleton_king,lone_druid,meepo
storm_spirit,rattletrap,clinkz,legion_commander,winter_wyvern
storm_spirit,tiny,luna,rubick,elder_titan
bloodseeker,juggernaut,puck,windrunner,necrolyte
sven,tiny,zuus,slardar,omniknight
juggernaut,sand_king,necrolyte,night_stalker,ursa
juggernaut,lion,viper,slark,phoenix
vengefulspirit,lich,phantom_assassin,viper,bristleback
juggernaut,windrunner,shadow_shaman,tidehunter,sniper
vengefulspirit,venomancer,bounty_hunter,bristleback,legion_commander
mirana,sven,shadow_shaman,chen,alchemist
sven,riki,sniper,obsidian_destroyer,abaddon
axe,riki,dragon_knight,omniknight,magnataur
juggernaut,riki,invoker,rubick,slark
lion,sniper,skeleton_king,alchemist,oracle
crystal_maiden,riki,faceless_void,skeleton_king,invoker
bloodseeker,phantom_lancer,sniper,weaver,legion_commander
sand_king,sven,lina,lion,slardar
morphling,life_stealer,huskar,weaver,alchemist
mirana,morphling,vengefulspirit,slardar,silencer
slardar,phantom_assassin,ursa,slark,legion_commander
sand_king,luna,alchemist,shadow_demon,meepo
crystal_maiden,juggernaut,morphling,lion,ursa
juggernaut,pudge,lion,faceless_void,slark
antimage,earthshaker,rattletrap,obsidian_destroyer,medusa
earthshaker,warlock,nyx_assassin,slark,medusa
axe,pudge,slardar,dragon_knight,dazzle
axe,storm_spirit,lion,phantom_assassin,shredder
sniper,night_stalker,broodmother,treant,slark
axe,drow_ranger,mirana,zuus,spirit_breaker
bloodseeker,razor,sven,phantom_assassin,invoker
kunkka,silencer,slark,shredder,bristleback
mirana,lion,queenofpain,skeleton_king,tusk
bloodseeker,sven,invoker,silencer,phoenix
tidehunter,riki,tinker,furion,weaver
axe,bane,sven,riki,invoker
bloodseeker,pugna,jakiro,spectre,shredder
mirana,sniper,invoker,elder_titan,legion_commander
skeleton_king,life_stealer,obsidian_destroyer,meepo,keeper_of_the_light
antimage,mirana,shadow_shaman,tusk,legion_commander
drow_ranger,juggernaut,zuus,phantom_assassin,spirit_breaker
juggernaut,tinker,faceless_void,disruptor,shredder
mirana,kunkka,sniper,spectre,spirit_breaker
drow_ranger,juggernaut,viper,enchantress,medusa
mirana,sniper,dazzle,huskar,shredder
juggernaut,zuus,tinker,spectre,ogre_magi
storm_spirit,beastmaster,dazzle,nyx_assassin,bristleback
juggernaut,slardar,tidehunter,alchemist,invoker
nevermore,shadow_shaman,riki,dazzle,legion_commander
antimage,axe,slardar,faceless_void,rattletrap
mirana,sven,faceless_void,luna,legion_commander
crystal_maiden,tiny,riki,queenofpain,alchemist
mirana,omniknight,disruptor,magnataur,legion_commander
axe,bloodseeker,queenofpain,life_stealer,shadow_demon
juggernaut,storm_spirit,kunkka,elder_titan,oracle
drow_ranger,riki,queenofpain,furion,magnataur
puck,faceless_void,phantom_assassin,luna,lone_druid
pudge,windrunner,furion,huskar,legion_commander
mirana,nevermore,sand_king,sven,legion_commander
axe,crystal_maiden,tidehunter,skeleton_king,obsidian_destroyer
tidehunter,bounty_hunter,invoker,slark,legion_commander
shadow_shaman,invoker,chaos_knight,keeper_of_the_light,shredder
drow_ranger,pudge,templar_assassin,ancient_apparition,medusa
phantom_lancer,necrolyte,phantom_assassin,bounty_hunter,ember_spirit
antimage,mirana,vengefulspirit,witch_doctor,dragon_knight
tinker,warlock,faceless_void,luna,bounty_hunter
mirana,phantom_assassin,naga_siren,medusa,winter_wyvern
morphling,storm_spirit,necrolyte,rattletrap,omniknight
drow_ranger,sven,kunkka,slark,legion_commander
axe,death_prophet,life_stealer,bounty_hunter,spirit_breaker
drow_ranger,windrunner,phantom_assassin,weaver,spectre
axe,spectre,centaur,bristleback,elder_titan
tinker,spectre,ancient_apparition,disruptor,tusk
windrunner,phantom_assassin,batrider,naga_siren,slark
axe,crystal_maiden,nevermore,pudge,doom_bringer
mirana,phantom_assassin,furion,spirit_breaker,techies
faceless_void,luna,ancient_apparition,alchemist,keeper_of_the_light
tiny,weaver,chen,treant,slark
bloodseeker,earthshaker,sniper,nyx_assassin,magnataur
morphling,kunkka,night_stalker,rubick,magnataur
mirana,pudge,rattletrap,spectre,shadow_demon
juggernaut,storm_spirit,windrunner,clinkz,invoker
drow_ranger,mirana,dazzle,invoker,ogre_magi
bloodseeker,zuus,queenofpain,enchantress,shredder
pudge,faceless_void,skeleton_king,weaver,jakiro
earthshaker,pudge,storm_spirit,riki,life_stealer
windrunner,dragon_knight,bounty_hunter,weaver,ursa
bloodseeker,phantom_assassin,templar_assassin,ursa,gyrocopter
venomancer,dazzle,life_stealer,doom_bringer,terrorblade
axe,mirana,morphling,zuus,lina
windrunner,necrolyte,death_prophet,spectre,undying
pudge,sven,witch_doctor,sniper,phantom_assassin
lion,riki,sniper,life_stealer,spirit_breaker
mirana,sven,kunkka,witch_doctor,queenofpain
juggernaut,storm_spirit,kunkka,clinkz,shredder
sniper,spectre,alchemist,disruptor,legion_commander
antimage,nevermore,sand_king,sniper,chaos_knight
mirana,sven,sniper,spectre,abaddon
mirana,pudge,faceless_void,phantom_assassin,legion_commander
sand_king,phantom_assassin,ursa,troll_warlord,bristleback
drow_ranger,mirana,bounty_hunter,disruptor,bristleback
mirana,sven,enchantress,huskar,alchemist
antimage,drow_ranger,furion,dark_seer,medusa
axe,zuus,disruptor,slark,shredder
antimage,mirana,pudge,ancient_apparition,nyx_assassin
storm_spirit,kunkka,silencer,slark,legion_commander
warlock,faceless_void,phantom_assassin,weaver,abaddon
sand_king,windrunner,tinker,phantom_assassin,viper
juggernaut,mirana,sven,silencer,ogre_magi
storm_spirit,riki,phantom_assassin,ancient_apparition,terrorblade
earthshaker,sven,riki,invoker,disruptor
mirana,riki,phantom_assassin,invoker,slark
storm_spirit,vengefulspirit,faceless_void,phantom_assassin,luna
mirana,riki,tinker,troll_warlord,abaddon
nevermore,shadow_shaman,faceless_void,phantom_assassin,shadow_demon
axe,bloodseeker,juggernaut,mirana,dazzle
bloodseeker,juggernaut,viper,weaver,troll_warlord
drow_ranger,slardar,tinker,phantom_assassin,furion
juggernaut,enchantress,ursa,silencer,keeper_of_the_light
crystal_maiden,riki,dragon_knight,alchemist,undying
drow_ranger,razor,death_prophet,bounty_hunter,phoenix
drow_ranger,luna,huskar,bounty_hunter,ursa
sven,zuus,riki,phantom_assassin,legion_commander
pudge,life_stealer,jakiro,silencer,medusa
slardar,skeleton_king,huskar,spirit_breaker,slark
drow_ranger,dark_seer,brewmaster,meepo,slark
bloodseeker,juggernaut,phantom_assassin,alchemist,legion_commander
morphling,lich,riki,faceless_void,keeper_of_the_light
mirana,life_stealer,broodmother,bounty_hunter,jakiro
juggernaut,lion,tinker,necrolyte,slark
morphling,nevermore,pudge,spirit_breaker,legion_commander
drow_ranger,viper,luna,magnataur,shredder
juggernaut,mirana,pudge,ancient_apparition,ember_spirit
mirana,viper,dark_seer,centaur,bristleback
windrunner,slardar,phantom_assassin,omniknight,bounty_hunter
antimage,puck,slardar,riki,huskar
axe,drow_ranger,clinkz,skywrath_mage,legion_commander
rattletrap,spectre,alchemist,nyx_assassin,slark
juggernaut,storm_spirit,riki,spectre,tusk
pudge,riki,phantom_assassin,spirit_breaker,legion_commander
axe,tinker,necrolyte,doom_bringer,undying
faceless_void,phantom_assassin,life_stealer,silencer,medusa
riki,tinker,phantom_assassin,alchemist,slark
nevermore,lion,sniper,faceless_void,invoker
phantom_assassin,dragon_knight,dazzle,spectre,nyx_assassin
storm_spirit,phantom_assassin,dazzle,silencer,centaur
drow_ranger,morphling,warlock,rattletrap,legion_commander
riki,templar_assassin,weaver,jakiro,ursa
drow_ranger,mirana,lion,tinker,omniknight
juggernaut,mirana,sven,shadow_shaman,riki
necrolyte,beastmaster,life_stealer,chaos_knight,ogre_magi
juggernaut,huskar,ursa,troll_warlord,techies
windrunner,templar_assassin,spirit_breaker,treant,slark
juggernaut,mirana,phantom_lancer,invoker,legion_commander
juggernaut,windrunner,shadow_shaman,keeper_of_the_light,ember_spirit
axe,windrunner,ursa,slark,elder_titan
riki,life_stealer,weaver,invoker,disruptor
axe,juggernaut,necrolyte,chaos_knight,rubick
juggernaut,mirana,windrunner,lion,legion_commander
drow_ranger,kunkka,lion,beastmaster,spirit_breaker
drow_ranger,razor,queenofpain,templar_assassin,brewmaster
drow_ranger,sven,lion,skeleton_king,ogre_magi
axe,mirana,tiny,riki,skeleton_king
mirana,enigma,phantom_assassin,elder_titan,ember_spirit
nevermore,phantom_lancer,beastmaster,phantom_assassin,huskar
riki,enigma,viper,disruptor,techies
riki,necrolyte,life_stealer,batrider,phoenix
bloodseeker,mirana,sniper,silencer,rubick
ursa,silencer,ogre_magi,bristleback,winter_wyvern
axe,warlock,phantom_assassin,enchantress,ember_spirit
pudge,storm_spirit,warlock,luna,abaddon
bloodseeker,storm_spirit,sven,luna,obsidian_destroyer
drow_ranger,vengefulspirit,slardar,viper,huskar
bloodseeker,juggernaut,mirana,queenofpain,jakiro
bloodseeker,crystal_maiden,juggernaut,alchemist,obsidian_destroyer
puck,death_prophet,weaver,ancient_apparition,invoker
axe,drow_ranger,kunkka,rattletrap,treant
vengefulspirit,lina,slark,abaddon,terrorblade
juggernaut,storm_spirit,dazzle,spirit_breaker,lycan
sniper,warlock,spirit_breaker,invoker,slark
necrolyte,phantom_assassin,dazzle,alchemist,elder_titan
axe,phantom_lancer,storm_spirit,rattletrap,bounty_hunter
axe,zuus,lion,clinkz,ogre_magi
earthshaker,tinker,meepo,shredder,legion_commander
drow_ranger,mirana,enigma,invoker,elder_titan
bloodseeker,sven,tidehunter,viper,phoenix
mirana,pudge,sniper,clinkz,legion_commander
bloodseeker,mirana,templar_assassin,treant,legion_commander
riki,skeleton_king,huskar,weaver,keeper_of_the_light
juggernaut,witch_doctor,skeleton_king,spirit_breaker,treant
warlock,skeleton_king,huskar,silencer,medusa
crystal_maiden,mirana,tidehunter,phantom_assassin,medusa
phantom_lancer,dazzle,rattletrap,huskar,ursa
antimage,drow_ranger,mirana,bounty_hunter,phoenix
phantom_lancer,kunkka,phantom_assassin,viper,huskar
pudge,alchemist,ogre_magi,slark,centaur
drow_ranger,sven,witch_doctor,omniknight,bristleback
bloodseeker,pudge,shadow_shaman,troll_warlord,magnataur
mirana,storm_spirit,lion,batrider,spectre
phantom_lancer,pudge,windrunner,life_stealer,omniknight
earthshaker,shadow_shaman,invoker,lycan,meepo
juggernaut,storm_spirit,dark_seer,invoker,disruptor
mirana,vengefulspirit,skeleton_king,weaver,shredder
drow_ranger,vengefulspirit,tinker,ancient_apparition,bristleback
sniper,skeleton_king,wisp,medusa,elder_titan
tiny,windrunner,necrolyte,slark,techies
death_prophet,rattletrap,invoker,abaddon,elder_titan
juggernaut,mirana,clinkz,centaur,techies
drow_ranger,riki,spirit_breaker,medusa,troll_warlord
bloodseeker,riki,spectre,techies,arc_warden
pudge,sven,kunkka,tinker,omniknight
earthshaker,juggernaut,sand_king,zuus,broodmother
crystal_maiden,faceless_void,invoker,medusa,elder_titan
morphling,tiny,death_prophet,phantom_assassin,shredder
axe,juggernaut,zuus,necrolyte,phantom_assassin
juggernaut,pudge,tiny,furion,alchemist
juggernaut,lion,riki,invoker,legion_commander
drow_ranger,mirana,sniper,rattletrap,shadow_demon
mirana,lich,venomancer,faceless_void,skeleton_king
pudge,sand_king,tidehunter,beastmaster,luna
riki,tinker,phantom_assassin,disruptor,abaddon
drow_ranger,phantom_lancer,storm_spirit,sniper,ursa
axe,nevermore,razor,skeleton_king,spirit_breaker
crystal_maiden,nevermore,viper,doom_bringer,slark
pudge,warlock,skeleton_king,spirit_breaker,medusa
storm_spirit,lion,sniper,necrolyte,ursa
tidehunter,luna,ursa,keeper_of_the_light,abaddon
pudge,queenofpain,life_stealer,jakiro,spirit_breaker
antimage,mirana,tidehunter,riki,phantom_assassin
necrolyte,viper,luna,ursa,disruptor
earthshaker,nevermore,tinker,dark_seer,rubick
axe,bloodseeker,life_stealer,medusa,arc_warden
mirana,phantom_assassin,dark_seer,spirit_breaker,invoker
drow_ranger,sniper,life_stealer,clinkz,centaur
antimage,sand_king,kunkka,faceless_void,phantom_assassin
pudge,tinker,gyrocopter,alchemist,legion_commander
drow_ranger,tidehunter,venomancer,skeleton_king,templar_assassin
bloodseeker,mirana,spectre,ursa,ember_spirit
nevermore,shadow_shaman,spectre,alchemist,silencer
crystal_maiden,morphling,luna,shredder,legion_commander
slardar,necrolyte,phantom_assassin,viper,furion
sven,venomancer,alchemist,obsidian_destroyer,elder_titan
bloodseeker,mirana,pudge,slardar,clinkz
antimage,pudge,witch_doctor,invoker,chaos_knight
bane,kunkka,riki,dragon_knight,lone_druid
juggernaut,sven,warlock,phantom_assassin,oracle
mirana,storm_spirit,skeleton_king,shadow_demon,shredder
juggernaut,nevermore,necrolyte,ancient_apparition,invoker
kunkka,riki,tinker,life_stealer,spirit_breaker
faceless_void,huskar,night_stalker,broodmother,abaddon
huskar,ancient_apparition,alchemist,rubick,troll_warlord
storm_spirit,faceless_void,bounty_hunter,batrider,ancient_apparition
bloodseeker,ursa,silencer,obsidian_destroyer,slark
mirana,pudge,slardar,faceless_void,huskar
phantom_lancer,shadow_shaman,riki,bounty_hunter,invoker
drow_ranger,sand_king,warlock,spectre,ogre_magi
windrunner,shadow_shaman,enigma,phantom_assassin,huskar
riki,huskar,alchemist,shredder,legion_commander
axe,beastmaster,phantom_assassin,invoker,slark
mirana,sven,riki,life_stealer,undying
lina,enigma,dazzle,skywrath_mage,terrorblade
nevermore,pudge,sven,clinkz,legion_commander
death_prophet,ursa,slark,abaddon,legion_commander
phantom_lancer,sand_king,life_stealer,centaur,shredder
antimage,nevermore,silencer,nyx_assassin,legion_commander
mirana,riki,skeleton_king,spirit_breaker,invoker
shadow_shaman,riki,enchantress,weaver,shredder
kunkka,lion,skeleton_king,life_stealer,magnataur
phantom_lancer,pudge,kunkka,slardar,slark
axe,drow_ranger,tidehunter,invoker,slark
riki,tinker,sniper,medusa,centaur
nevermore,tinker,phantom_assassin,keeper_of_the_light,shredder
phantom_assassin,ursa,spirit_breaker,invoker,keeper_of_the_light
morphling,pudge,sven,windrunner,life_stealer
drow_ranger,sven,lion,tinker,phoenix
death_prophet,dragon_knight,nyx_assassin,troll_warlord,abaddon
drow_ranger,clinkz,bounty_hunter,ursa,disruptor
axe,pudge,riki,luna,shredder
antimage,witch_doctor,skeleton_king,viper,omniknight
sven,luna,furion,spirit_breaker,troll_warlord
axe,pudge,viper,slark,ember_spirit
mirana,tiny,slardar,sniper,nyx_assassin
sven,witch_doctor,phantom_assassin,alchemist,earth_spirit
morphling,storm_spirit,riki,medusa,elder_titan
pudge,windrunner,templar_assassin,obsidian_destroyer,chaos_knight
riki,phantom_assassin,night_stalker,jakiro,chaos_knight
antimage,sand_king,clinkz,spirit_breaker,oracle
juggernaut,lion,shadow_shaman,faceless_void,alchemist
pudge,templar_assassin,batrider,spectre,shadow_demon
windrunner,phantom_assassin,bounty_hunter,ursa,elder_titan
axe,storm_spirit,shadow_demon,medusa,shredder
morphling,vengefulspirit,huskar,spirit_breaker,slark
axe,drow_ranger,tinker,phantom_assassin,bounty_hunter
windrunner,spectre,invoker,disruptor,nyx_assassin
pudge,shadow_shaman,spectre,ancient_apparition,slark
drow_ranger,windrunner,riki,faceless_void,omniknight
storm_spirit,tiny,witch_doctor,brewmaster,chaos_knight
luna,dragon_knight,omniknight,batrider,legion_commander
nevermore,riki,phantom_assassin,omniknight,undying
drow_ranger,juggernaut,templar_assassin,dragon_knight,huskar
lich,sniper,night_stalker,alchemist,silencer
drow_ranger,mirana,pudge,sand_king,broodmother
kunkka,riki,phantom_assassin,bounty_hunter,invoker
sand_king,skeleton_king,huskar,weaver,disruptor
bloodseeker,bounty_hunter,centaur,legion_commander,phoenix
earthshaker,mirana,morphling,lion,silencer
mirana,sand_king,vengefulspirit,life_stealer,alchemist
juggernaut,sniper,alchemist,chaos_knight,abaddon
earthshaker,riki,queenofpain,faceless_void,invoker
axe,juggernaut,vengefulspirit,ursa,invoker
dazzle,life_stealer,night_stalker,broodmother,legion_commander
bloodseeker,mirana,faceless_void,slark,winter_wyvern
drow_ranger,riki,sniper,phantom_assassin,legion_commander
drow_ranger,mirana,phantom_lancer,phantom_assassin,keeper_of_the_light
morphling,sand_king,ancient_apparition,shredder,legion_commander
faceless_void,clinkz,spectre,ancient_apparition,disruptor
juggernaut,kunkka,slardar,phantom_assassin,batrider
axe,sven,kunkka,venomancer,pugna
antimage,earthshaker,pudge,bounty_hunter,batrider
axe,lina,queenofpain,bounty_hunter,invoker
mirana,ursa,invoker,legion_commander,oracle
slardar,dark_seer,batrider,medusa,shredder
sniper,faceless_void,phantom_assassin,huskar,spectre
juggernaut,pudge,sven,furion,rubick
antimage,pudge,sand_king,alchemist,ogre_magi
