hero_1,hero_2,hero_3,hero_4,hero_5
riki,dark_seer,gyrocopter,slark,arc_warden
axe,juggernaut,sand_king,lion,ursa
earthshaker,queenofpain,phantom_assassin,leshrac,techies
mirana,lion,faceless_void,night_stalker,invoker
vengefulspirit,kunkka,gyrocopter,rubick,shredder
nevermore,slardar,weaver,undying,winter_wyvern
storm_spirit,sven,witch_doctor,ogre_magi,slark
sand_king,kunkka,riki,medusa,troll_warlord
mirana,nevermore,sven,dragon_knight,ursa
drow_ranger,storm_spirit,vengefulspirit,life_stealer,legion_commander
bloodseeker,mirana,kunkka,templar_assassin,winter_wyvern
pudge,huskar,disruptor,shredder,tusk
juggernaut,sniper,alchemist,troll_warlord,skywrath_mage
antimage,nevermore,life_stealer,naga_siren,legion_commander
axe,tinker,dazzle,disruptor,ember_spirit
antimage,storm_spirit,viper,bristleback,phoenix
nevermore,warlock,life_stealer,spectre,tusk
antimage,mirana,skeleton_king,clinkz,rubick
antimage,bloodseeker,mirana,windrunner,broodmother
riki,pugna,templar_assassin,treant,rubick
pudge,lion,luna,rubick,bristleback
crystal_maiden,drow_ranger,riki,dark_seer,invoker
crystal_maiden,pudge,life_stealer,alchemist,legion_commander
tiny,phantom_assassin,rubick,bristleback,arc_warden
mirana,lina,ursa,slark,abaddon
pudge,kunkka,shadow_shaman,phantom_assassin,meepo
axe,nevermore,viper,life_stealer,disruptor
axe,mirana,sven,phantom_assassin,nyx_assassin
tiny,lina,necrolyte,ogre_magi,legion_commander
kunkka,witch_doctor,faceless_void,ursa,alchemist
antimage,phantom_assassin,clinkz,huskar,troll_warlord
pudge,storm_spirit,vengefulspirit,broodmother,bounty_hunter
bloodseeker,crystal_maiden,juggernaut,mirana,ember_spirit
windrunner,tinker,bounty_hunter,slark,phoenix
bloodseeker,mirana,spirit_breaker,nyx_assassin,legion_commander
crystal_maiden,razor,vengefulspirit,queenofpain,faceless_void
earthshaker,kunkka,invoker,chaos_knight,slark
luna,dark_seer,troll_warlord,magnataur,ember_spirit
mirana,tidehunter,riki,phantom_assassin,slark
drow_ranger,puck,tiny,lion,invoker
sven,zuus,nyx_assassin,naga_siren,legion_commander
zuus,lina,riki,chaos_knight,legion_commander
windrunner,necrolyte,skeleton_king,shredder,skywrath_mage
bane,pudge,phantom_assassin,slark,legion_commander
axe,drow_ranger,shadow_shaman,invoker,legion_commander
crystal_maiden,phantom_lancer,viper,alchemist,silencer
mirana,phantom_lancer,sand_king,weaver,shredder
pudge,tiny,windrunner,zuus,spectre
juggernaut,pudge,kunkka,lina,necrolyte
witch_doctor,silencer,nyx_assassin,slark,earth_spirit
bloodseeker,tiny,weaver,magnataur,skywrath_mage
antimage,axe,pudge,ogre_magi,disruptor
drow_ranger,juggernaut,tidehunter,beastmaster,winter_wyvern
pudge,riki,furion,clinkz,night_stalker
storm_spirit,phantom_assassin,clinkz,naga_siren,legion_commander
tiny,zuus,invoker,ogre_magi,winter_wyvern
mirana,storm_spirit,sven,ogre_magi,ember_spirit
drow_ranger,mirana,huskar,medusa,ember_spirit
juggernaut,sven,slardar,venomancer,ancient_apparition
sven,tinker,warlock,clinkz,ursa
axe,slardar,furion,troll_warlord,phoenix
axe,mirana,phantom_lancer,sven,kunkka
axe,razor,sand_king,windrunner,legion_commander
riki,dragon_knight,clinkz,slark,ember_spirit
earthshaker,storm_spirit,sven,shredder,elder_titan
pudge,sven,tinker,luna,dragon_knight
mirana,queenofpain,weaver,bristleback,legion_commander
pudge,bounty_hunter,elder_titan,ember_spirit,terrorblade
axe,juggernaut,faceless_void,ancient_apparition,invoker
nevermore,faceless_void,furion,broodmother,ursa
antimage,axe,crystal_maiden,juggernaut,sven
riki,dazzle,spirit_breaker,chaos_knight,slark
sven,weaver,invoker,nyx_assassin,medusa
drow_ranger,sand_king,sven,enchantress,spirit_breaker
antimage,furion,huskar,shadow_demon,slark
juggernaut,riki,templar_assassin,clinkz,alchemist
pudge,windrunner,tidehunter,ancient_apparition,slark
antimage,phantom_assassin,pugna,legion_commander,ember_spirit
slardar,dazzle,bounty_hunter,slark,legion_commander
clinkz,weaver,treant,legion_commander,oracle
bane,nevermore,slardar,clinkz,naga_siren
drow_ranger,windrunner,faceless_void,alchemist,legion_commander
antimage,mirana,lina,slardar,shredder
drow_ranger,juggernaut,nevermore,doom_bringer,abaddon
bloodseeker,juggernaut,phantom_assassin,gyrocopter,slark
mirana,pudge,tidehunter,necrolyte,legion_commander
mirana,beastmaster,clinkz,spectre,nyx_assassin
mirana,venomancer,dazzle,medusa,elder_titan
mirana,nevermore,tidehunter,riki,furion
antimage,morphling,nevermore,ancient_apparition,centaur
antimage,axe,zuus,necrolyte,slark
earthshaker,juggernaut,storm_spirit,vengefulspirit,riki
necrolyte,pugna,jakiro,bristleback,arc_warden
axe,omniknight,weaver,silencer,ember_spirit
beastmaster,alchemist,visage,slark,bristleback
drow_ranger,enigma,beastmaster,clinkz,terrorblade
mirana,windrunner,tidehunter,phantom_assassin,slark
drow_ranger,nevermore,pudge,ursa,legion_commander
axe,mirana,sniper,phantom_assassin,huskar
pudge,warlock,skeleton_king,alchemist,slark
crystal_maiden,juggernaut,luna,nyx_assassin,slark
sven,sniper,queenofpain,lycan,legion_commander
antimage,earthshaker,sven,death_prophet,ursa
mirana,morphling,dazzle,huskar,phoenix
zuus,kunkka,lina,riki,skywrath_mage
furion,omniknight,ursa,legion_commander,ember_spirit
sand_king,skeleton_king,weaver,undying,oracle
crystal_maiden,death_prophet,weaver,legion_commander,terrorblade
phantom_lancer,vengefulspirit,zuus,phantom_assassin,keeper_of_the_light
pudge,riki,invoker,slark,elder_titan
axe,mirana,phantom_lancer,dragon_knight,treant
juggernaut,shadow_shaman,warlock,rattletrap,batrider
mirana,sven,riki,templar_assassin,elder_titan
bane,necrolyte,phantom_assassin,treant,undying
storm_spirit,windrunner,lion,gyrocopter,invoker
antimage,pudge,slardar,necrolyte,disruptor
phantom_lancer,kunkka,death_prophet,clinkz,ogre_magi
phantom_assassin,rattletrap,huskar,rubick,naga_siren
juggernaut,zuus,shadow_shaman,skeleton_king,slark
antimage,bloodseeker,pudge,bounty_hunter,legion_commander
drow_ranger,earthshaker,dragon_knight,dark_seer,slark
axe,mirana,lion,sniper,legion_commander
shadow_shaman,riki,skeleton_king,jakiro,spirit_breaker
earthshaker,juggernaut,necrolyte,bounty_hunter,phoenix
axe,lion,gyrocopter,invoker,rubick
lion,invoker,keeper_of_the_light,slark,shredder
antimage,lina,tidehunter,gyrocopter,naga_siren
bloodseeker,earthshaker,lina,troll_warlord,legion_commander
invoker,wisp,centaur,elder_titan,terrorblade
pudge,sven,windrunner,tinker,legion_commander
drow_ranger,pudge,sven,necrolyte,alchemist
sven,queenofpain,faceless_void,pugna,spirit_breaker
mirana,morphling,slardar,phantom_assassin,rubick
nevermore,pudge,tiny,slardar,riki
life_stealer,bounty_hunter,ancient_apparition,obsidian_destroyer,shredder
mirana,nevermore,sand_king,huskar,disruptor
pudge,zuus,ogre_magi,nyx_assassin,troll_warlord
antimage,dark_seer,invoker,rubick,shredder
bloodseeker,mirana,skeleton_king,invoker,terrorblade
beastmaster,queenofpain,slark,elder_titan,winter_wyvern
pudge,tidehunter,invoker,ogre_magi,terrorblade
doom_bringer,ursa,treant,nyx_assassin,shredder
phantom_lancer,witch_doctor,treant,terrorblade,arc_warden
lina,lion,death_prophet,pugna,abaddon
windrunner,necrolyte,phantom_assassin,ogre_magi,ember_spirit
pudge,slardar,faceless_void,phantom_assassin,phoenix
phantom_lancer,storm_spirit,tinker,necrolyte,dazzle
bloodseeker,kunkka,riki,faceless_void,templar_assassin
sven,tiny,huskar,broodmother,ursa
axe,drow_ranger,tiny,faceless_void,bounty_hunter
earthshaker,pudge,viper,chaos_knight,troll_warlord
phantom_lancer,kunkka,phantom_assassin,invoker,chaos_knight
sand_king,tinker,faceless_void,ancient_apparition,chaos_knight
juggernaut,queenofpain,dragon_knight,clinkz,bounty_hunter
beastmaster,death_prophet,ursa,chaos_knight,rubick
mirana,storm_spirit,sniper,disruptor,abaddon
axe,juggernaut,tidehunter,necrolyte,invoker
antimage,axe,bloodseeker,earthshaker,riki
nevermore,pudge,sand_king,ursa,medusa
mirana,riki,sniper,spirit_breaker,invoker
phantom_lancer,windrunner,slardar,huskar,jakiro
crystal_maiden,faceless_void,phantom_assassin,ogre_magi,centaur
drow_ranger,mirana,puck,invoker,techies
windrunner,queenofpain,phantom_assassin,dragon_knight,leshrac
drow_ranger,phantom_lancer,pudge,sven,troll_warlord
pudge,witch_doctor,riki,faceless_void,phantom_assassin
earthshaker,phantom_lancer,leshrac,obsidian_destroyer,naga_siren
juggernaut,pudge,sniper,viper,medusa
tiny,queenofpain,omniknight,legion_commander,techies
juggernaut,mirana,tiny,riki,shredder
slardar,phantom_assassin,spirit_breaker,alchemist,disruptor
morphling,invoker,undying,slark,terrorblade
pudge,windrunner,skeleton_king,ancient_apparition,invoker
drow_ranger,venomancer,clinkz,shredder,abaddon
sven,witch_doctor,sniper,dazzle,invoker
mirana,bounty_hunter,weaver,ursa,invoker
morphling,sand_king,night_stalker,ancient_apparition,gyrocopter
axe,huskar,ogre_magi,slark,medusa
antimage,sniper,weaver,nyx_assassin,abaddon
axe,kunkka,queenofpain,dragon_knight,furion
juggernaut,morphling,pudge,witch_doctor,shredder
crystal_maiden,phantom_assassin,troll_warlord,shredder,ember_spirit
beastmaster,queenofpain,skeleton_king,alchemist,skywrath_mage
lina,enigma,night_stalker,treant,tusk
drow_ranger,clinkz,huskar,shadow_demon,nyx_assassin
earthshaker,tidehunter,templar_assassin,slark,ember_spirit
drow_ranger,pudge,faceless_void,bounty_hunter,elder_titan
antimage,sven,broodmother,medusa,terrorblade
riki,tinker,skeleton_king,legion_commander,techies
earthshaker,morphling,storm_spirit,sven,riki
axe,earthshaker,windrunner,enchantress,slark
mirana,riki,night_stalker,slark,ember_spirit
axe,phantom_lancer,sniper,ursa,ember_spirit
crystal_maiden,puck,faceless_void,treant,troll_warlord
juggernaut,storm_spirit,tidehunter,tinker,skeleton_king
axe,tiny,vengefulspirit,pugna,alchemist
bane,crystal_maiden,drow_ranger,pudge,slark
puck,phantom_assassin,batrider,gyrocopter,centaur
mirana,pudge,dazzle,omniknight,legion_commander
tidehunter,viper,bounty_hunter,weaver,legion_commander
drow_ranger,sven,windrunner,alchemist,legion_commander
bloodseeker,crystal_maiden,bounty_hunter,lone_druid,medusa
juggernaut,sand_king,invoker,silencer,shredder
axe,faceless_void,viper,invoker,winter_wyvern
crystal_maiden,juggernaut,riki,tinker,furion
sven,warlock,dragon_knight,dark_seer,magnataur
mirana,morphling,faceless_void,bounty_hunter,jakiro
mirana,queenofpain,luna,ogre_magi,legion_commander
enigma,skeleton_king,luna,gyrocopter,keeper_of_the_light
juggernaut,queenofpain,bounty_hunter,silencer,magnataur
drow_ranger,juggernaut,warlock,beastmaster,obsidian_destroyer
sand_king,sven,slardar,tinker,necrolyte
sven,dazzle,leshrac,undying,shredder
pudge,sven,sniper,templar_assassin,clinkz
juggernaut,mirana,tiny,slardar,alchemist
earthshaker,razor,skeleton_king,bounty_hunter,slark
axe,phantom_assassin,viper,weaver,ursa
crystal_maiden,kunkka,tinker,faceless_void,life_stealer
juggernaut,queenofpain,death_prophet,phantom_assassin,legion_commander
mirana,invoker,nyx_assassin,slark,elder_titan
crystal_maiden,earthshaker,slardar,clinkz,ember_spirit
nevermore,sven,ancient_apparition,magnataur,earth_spirit
death_prophet,luna,night_stalker,ursa,ember_spirit
axe,storm_spirit,windrunner,nyx_assassin,slark
windrunner,venomancer,invoker,slark,tusk
mirana,tiny,phantom_assassin,viper,legion_commander
pudge,furion,ursa,invoker,slark
life_stealer,broodmother,ancient_apparition,lone_druid,medusa
axe,mirana,windrunner,magnataur,legion_commander
bloodseeker,puck,sven,lina,beastmaster
pudge,riki,life_stealer,spectre,rubick
mirana,phantom_assassin,wisp,elder_titan,terrorblade
sand_king,tiny,riki,rubick,slark
axe,nevermore,puck,viper,slark
storm_spirit,faceless_void,life_stealer,bounty_hunter,weaver
tinker,sniper,huskar,silencer,legion_commander
bloodseeker,pudge,storm_spirit,sniper,nyx_assassin
drow_ranger,vengefulspirit,slardar,huskar,legion_commander
antimage,mirana,pudge,lina,centaur
obsidian_destroyer,ogre_magi,nyx_assassin,tusk,legion_commander
zuus,tinker,faceless_void,clinkz,elder_titan
sand_king,phantom_assassin,spirit_breaker,gyrocopter,disruptor
tiny,phantom_assassin,spirit_breaker,legion_commander,phoenix
axe,bloodseeker,phantom_assassin,troll_warlord,bristleback
antimage,storm_spirit,ancient_apparition,shredder,elder_titan
drow_ranger,sand_king,riki,silencer,legion_commander
antimage,juggernaut,mirana,kunkka,legion_commander
nevermore,pudge,lina,spectre,spirit_breaker
juggernaut,tiny,slardar,ancient_apparition,legion_commander
axe,mirana,zuus,venomancer,phantom_assassin
zuus,lina,enigma,dragon_knight,lone_druid
razor,phantom_assassin,furion,dark_seer,phoenix
mirana,riki,ancient_apparition,chaos_knight,slark
sand_king,tidehunter,venomancer,alchemist,slark
drow_ranger,mirana,puck,sand_king,rubick
puck,lion,riki,undying,ember_spirit
sven,windrunner,riki,death_prophet,skywrath_mage
axe,faceless_void,phantom_assassin,viper,legion_commander
drow_ranger,mirana,lion,life_stealer,medusa
morphling,lina,batrider,ursa,earth_spirit
tiny,lina,shadow_shaman,life_stealer,ancient_apparition
antimage,kunkka,tinker,luna,undying
storm_spirit,life_stealer,bounty_hunter,spirit_breaker,shadow_demon
antimage,mirana,pudge,spirit_breaker,legion_commander
kunkka,lion,riki,skeleton_king,luna
riki,necrolyte,invoker,slark,shredder
antimage,mirana,pudge,faceless_void,shadow_demon
juggernaut,mirana,pudge,jakiro,rubick
pudge,lina,night_stalker,shredder,legion_commander
tidehunter,sniper,medusa,troll_warlord,elder_titan
faceless_void,phantom_assassin,treant,magnataur,skywrath_mage
earthshaker,lion,faceless_void,enchantress,spirit_breaker
dazzle,bounty_hunter,alchemist,invoker,shredder
pudge,tiny,ursa,slark,techies
bloodseeker,clinkz,night_stalker,bounty_hunter,legion_commander
necrolyte,queenofpain,bounty_hunter,spirit_breaker,legion_commander
mirana,zuus,witch_doctor,faceless_void,medusa
juggernaut,nevermore,enigma,magnataur,legion_commander
sven,witch_doctor,sniper,ogre_magi,magnataur
axe,earthshaker,pudge,phantom_assassin,ursa
antimage,crystal_maiden,sven,sniper,arc_warden
pudge,kunkka,lion,tinker,faceless_void
axe,windrunner,phantom_assassin,shredder,phoenix
antimage,crystal_maiden,mirana,pudge,storm_spirit
crystal_maiden,skeleton_king,luna,ursa,ogre_magi
enigma,slark,tusk,legion_commander,winter_wyvern
juggernaut,windrunner,rattletrap,spirit_breaker,shadow_demon
phantom_lancer,necrolyte,gyrocopter,troll_warlord,legion_commander
windrunner,lich,enigma,night_stalker,ursa
sand_king,necrolyte,skeleton_king,invoker,legion_commander
axe,crystal_maiden,juggernaut,pudge,phantom_assassin
juggernaut,riki,necrolyte,obsidian_destroyer,winter_wyvern
sand_king,sven,tinker,undying,rubick
antimage,earthshaker,kunkka,shadow_shaman,huskar
axe,juggernaut,mirana,lina,faceless_void
windrunner,witch_doctor,dragon_knight,night_stalker,legion_commander
drow_ranger,omniknight,night_stalker,invoker,slark
pudge,slardar,witch_doctor,clinkz,medusa
drow_ranger,bounty_hunter,spectre,doom_bringer,slark
sven,phantom_assassin,huskar,bounty_hunter,rubick
earthshaker,sven,luna,alchemist,legion_commander
antimage,skeleton_king,dazzle,clinkz,spirit_breaker
antimage,axe,earthshaker,tiny,invoker
earthshaker,pudge,riki,enchantress,slark
puck,phantom_assassin,clinkz,enchantress,slark
zuus,phantom_assassin,ancient_apparition,shredder,legion_commander
bloodseeker,pudge,storm_spirit,zuus,huskar
juggernaut,mirana,phantom_assassin,slark,earth_spirit
antimage,tiny,windrunner,rubick,disruptor
pudge,kunkka,riki,spirit_breaker,nyx_assassin
sand_king,tinker,luna,spirit_breaker,disruptor
bloodseeker,crystal_maiden,tiny,huskar,spectre
antimage,axe,riki,legion_commander,techies
juggernaut,storm_spirit,slardar,phantom_assassin,oracle
broodmother,bounty_hunter,alchemist,invoker,legion_commander
juggernaut,lina,tidehunter,naga_siren,elder_titan
tiny,sniper,furion,alchemist,invoker
storm_spirit,skeleton_king,invoker,slark,bristleback
sand_king,tiny,vengefulspirit,lich,phantom_assassin
bloodseeker,phantom_assassin,clinkz,spirit_breaker,legion_commander
viper,keeper_of_the_light,slark,abaddon,ember_spirit
drow_ranger,queenofpain,viper,shredder,phoenix
windrunner,riki,phantom_assassin,silencer,legion_commander
phantom_lancer,windrunner,huskar,legion_commander,techies
antimage,sven,ogre_magi,wisp,legion_commander
morphling,windrunner,phantom_assassin,templar_assassin,spirit_breaker
crystal_maiden,sven,necrolyte,huskar,obsidian_destroyer
antimage,phantom_lancer,dazzle,bounty_hunter,magnataur
nevermore,storm_spirit,sven,phantom_assassin,terrorblade
morphling,pudge,witch_doctor,invoker,nyx_assassin
axe,phantom_assassin,rattletrap,chaos_knight,phoenix
juggernaut,queenofpain,shredder,legion_commander,phoenix
faceless_void,invoker,rubick,skywrath_mage,legion_commander
drow_ranger,sven,necrolyte,clinkz,huskar
bloodseeker,juggernaut,storm_spirit,riki,sniper
juggernaut,phantom_assassin,luna,spirit_breaker,slark
nevermore,sniper,luna,clinkz,doom_bringer
morphling,vengefulspirit,broodmother,ancient_apparition,obsidian_destroyer
sven,windrunner,bounty_hunter,ancient_apparition,shredder
windrunner,shadow_shaman,witch_doctor,phantom_assassin,legion_commander
sven,clinkz,bounty_hunter,silencer,terrorblade
storm_spirit,zuus,luna,bounty_hunter,ogre_magi
axe,sven,riki,skeleton_king,skywrath_mage
pudge,storm_spirit,zuus,witch_doctor,riki
windrunner,witch_doctor,dragon_knight,bounty_hunter,legion_commander
mirana,kunkka,death_prophet,luna,invoker
riki,venomancer,furion,ancient_apparition,bristleback
crystal_maiden,kunkka,clinkz,silencer,ember_spirit
bloodseeker,earthshaker,phantom_lancer,witch_doctor,faceless_void
axe,riki,weaver,rubick,medusa
drow_ranger,earthshaker,bounty_hunter,invoker,tusk
nevermore,enchantress,invoker,tusk,legion_commander
faceless_void,skeleton_king,luna,phoenix,winter_wyvern
puck,witch_doctor,dark_seer,weaver,alchemist
axe,crystal_maiden,faceless_void,legion_commander,terrorblade
nevermore,storm_spirit,venomancer,ursa,slark
juggernaut,mirana,tiny,tinker,legion_commander
omniknight,huskar,medusa,legion_commander,winter_wyvern
mirana,warlock,faceless_void,templar_assassin,alchemist
morphling,tidehunter,lone_druid,disruptor,slark
windrunner,lion,luna,ursa,skywrath_mage
earthshaker,sven,sniper,life_stealer,bounty_hunter
axe,bloodseeker,witch_doctor,sniper,faceless_void
nevermore,zuus,spectre,bristleback,skywrath_mage
nevermore,skeleton_king,spectre,doom_bringer,techies
lion,phantom_assassin,dragon_knight,invoker,techies
antimage,slardar,chaos_knight,elder_titan,legion_commander
antimage,tinker,spirit_breaker,gyrocopter,obsidian_destroyer
bane,pudge,omniknight,silencer,terrorblade
