hero_1,hero_2,hero_3,hero_4,hero_5
furion,night_stalker,ursa,troll_warlord,winter_wyvern
morphling,warlock,faceless_void,elder_titan,ember_spirit
pudge,riki,furion,dark_seer,ogre_magi
antimage,drow_ranger,pudge,furion,nyx_assassin
juggernaut,morphling,kunkka,shadow_demon,shredder
juggernaut,sand_king,tinker,elder_titan,earth_spirit
pugna,templar_assassin,huskar,nyx_assassin,shredder
slardar,dazzle,batrider,ursa,brewmaster
drow_ranger,mirana,viper,invoker,centaur
antimage,axe,dazzle,undying,ember_spirit
skeleton_king,clinkz,weaver,silencer,arc_warden
mirana,morphling,ogre_magi,nyx_assassin,techies
juggernaut,windrunner,skeleton_king,ogre_magi,centaur
drow_ranger,mirana,invoker,disruptor,shredder
mirana,sven,windrunner,beastmaster,abaddon
juggernaut,tiny,kunkka,death_prophet,spirit_breaker
pudge,phantom_assassin,dazzle,broodmother,spirit_breaker
drow_ranger,queenofpain,leshrac,night_stalker,legion_commander
zuus,huskar,jakiro,ursa,alchemist
juggernaut,pudge,necrolyte,phantom_assassin,undying
juggernaut,lion,clinkz,spirit_breaker,alchemist
antimage,axe,earthshaker,sniper,ursa
storm_spirit,warlock,spectre,medusa,ember_spirit
mirana,phantom_assassin,templar_assassin,ursa,bristleback
mirana,pudge,riki,phantom_assassin,chaos_knight
sniper,life_stealer,bounty_hunter,gyrocopter,magnataur
pudge,life_stealer,huskar,alchemist,slark
mirana,kunkka,rubick,slark,shredder
antimage,bloodseeker,mirana,zuus,necrolyte
nevermore,tidehunter,pugna,invoker,legion_commander
axe,juggernaut,mirana,bounty_hunter,shredder
axe,pudge,storm_spirit,kunkka,warlock
earthshaker,puck,sniper,luna,batrider
mirana,storm_spirit,spectre,invoker,magnataur
pudge,windrunner,riki,slark,techies
pudge,naga_siren,medusa,legion_commander,techies
riki,phantom_assassin,luna,weaver,terrorblade
razor,kunkka,lina,sniper,phantom_assassin
mirana,lich,life_stealer,disruptor,nyx_assassin
juggernaut,mirana,razor,dark_seer,medusa
nevermore,venomancer,luna,bounty_hunter,magnataur
juggernaut,pudge,luna,life_stealer,spectre
axe,juggernaut,queenofpain,rattletrap,spirit_breaker
antimage,mirana,beastmaster,dragon_knight,undying
tinker,queenofpain,silencer,disruptor,arc_warden
mirana,sniper,invoker,legion_commander,earth_spirit
lich,sniper,weaver,ogre_magi,shredder
crystal_maiden,pudge,sven,death_prophet,terrorblade
axe,sand_king,faceless_void,luna,ancient_apparition
juggernaut,pudge,riki,pugna,life_stealer
tidehunter,faceless_void,skeleton_king,invoker,slark
templar_assassin,dazzle,undying,tusk,legion_commander
necrolyte,venomancer,alchemist,phoenix,oracle
drow_ranger,morphling,shadow_demon,undying,legion_commander
bloodseeker,tidehunter,invoker,nyx_assassin,legion_commander
pudge,tiny,weaver,alchemist,skywrath_mage
skeleton_king,luna,leshrac,huskar,lycan
tidehunter,riki,omniknight,batrider,troll_warlord
kunkka,sniper,skeleton_king,death_prophet,bristleback
phantom_lancer,spectre,silencer,nyx_assassin,troll_warlord
windrunner,warlock,dragon_knight,clinkz,spectre
antimage,axe,zuus,sniper,bounty_hunter
earthshaker,slardar,phantom_assassin,omniknight,bristleback
drow_ranger,mirana,faceless_void,weaver,elder_titan
bloodseeker,pudge,necrolyte,spectre,shredder
faceless_void,phantom_assassin,dazzle,keeper_of_the_light,ember_spirit
slardar,tidehunter,sniper,rattletrap,keeper_of_the_light
bane,sven,lion,death_prophet,slark
crystal_maiden,pudge,slardar,ursa,alchemist
drow_ranger,shadow_shaman,slardar,omniknight,invoker
earthshaker,lich,batrider,centaur,winter_wyvern
bloodseeker,pudge,sniper,phantom_assassin,weaver
axe,mirana,lich,silencer,slark
bloodseeker,mirana,storm_spirit,alchemist,silencer
earthshaker,sven,lina,phantom_assassin,furion
luna,omniknight,treant,medusa,bristleback
axe,nevermore,riki,necrolyte,phantom_assassin
faceless_void,bounty_hunter,rubick,bristleback,ember_spirit
mirana,tidehunter,phantom_assassin,pugna,techies
riki,furion,invoker,centaur,legion_commander
antimage,crystal_maiden,juggernaut,pudge,invoker
earthshaker,mirana,faceless_void,shadow_demon,troll_warlord
bloodseeker,tinker,luna,furion,treant
windrunner,luna,life_stealer,omniknight,ogre_magi
pudge,sand_king,riki,huskar,chaos_knight
slardar,necrolyte,phantom_assassin,rubick,terrorblade
morphling,kunkka,sniper,leshrac,disruptor
juggernaut,puck,storm_spirit,phantom_assassin,spectre
sniper,spectre,ancient_apparition,shredder,elder_titan
pudge,lion,luna,rubick,legion_commander
juggernaut,mirana,skeleton_king,bounty_hunter,chaos_knight
mirana,bounty_hunter,weaver,silencer,ember_spirit
mirana,riki,phantom_assassin,life_stealer,undying
drow_ranger,earthshaker,razor,phantom_assassin,legion_commander
pudge,skeleton_king,omniknight,alchemist,shadow_demon
crystal_maiden,sniper,skeleton_king,huskar,slark
juggernaut,zuus,life_stealer,ursa,chaos_knight
axe,viper,bounty_hunter,slark,shredder
bloodseeker,drow_ranger,slardar,keeper_of_the_light,terrorblade
mirana,morphling,pudge,jakiro,centaur
slardar,night_stalker,alchemist,silencer,slark
antimage,axe,nevermore,enigma,ogre_magi
mirana,shadow_demon,meepo,ogre_magi,shredder
queenofpain,skeleton_king,omniknight,spectre,undying
antimage,axe,mirana,slark,winter_wyvern
kunkka,dark_seer,bounty_hunter,medusa,ember_spirit
axe,earthshaker,mirana,undying,legion_commander
antimage,huskar,invoker,techies,earth_spirit
antimage,dragon_knight,furion,centaur,legion_commander
storm_spirit,slardar,spirit_breaker,disruptor,slark
antimage,earthshaker,pudge,invoker,nyx_assassin
tidehunter,furion,invoker,rubick,legion_commander
storm_spirit,kunkka,warlock,venomancer,terrorblade
pudge,sniper,faceless_void,templar_assassin,magnataur
crystal_maiden,mirana,pudge,lone_druid,troll_warlord
bloodseeker,necrolyte,life_stealer,undying,nyx_assassin
juggernaut,lina,tidehunter,queenofpain,night_stalker
sven,lina,shadow_shaman,skeleton_king,ember_spirit
axe,juggernaut,slardar,lich,necrolyte
sven,rattletrap,ursa,slark,troll_warlord
pudge,clinkz,enchantress,alchemist,shadow_demon
juggernaut,mirana,faceless_void,undying,keeper_of_the_light
dragon_knight,life_stealer,shadow_demon,ogre_magi,shredder
pudge,vengefulspirit,phantom_assassin,dazzle,naga_siren
sand_king,tinker,luna,centaur,legion_commander
ursa,invoker,rubick,naga_siren,shredder
witch_doctor,beastmaster,faceless_void,luna,slark
slardar,witch_doctor,life_stealer,slark,ember_spirit
pudge,sniper,necrolyte,life_stealer,techies
vengefulspirit,slardar,dragon_knight,ogre_magi,slark
mirana,shadow_shaman,tinker,faceless_void,batrider
pudge,faceless_void,alchemist,keeper_of_the_light,medusa
antimage,crystal_maiden,earthshaker,mirana,magnataur
bloodseeker,juggernaut,storm_spirit,weaver,troll_warlord
crystal_maiden,mirana,pudge,faceless_void,medusa
drow_ranger,dazzle,invoker,medusa,magnataur
antimage,axe,kunkka,tinker,faceless_void
phantom_lancer,shadow_shaman,sniper,omniknight,slark
mirana,dazzle,huskar,bounty_hunter,alchemist
bloodseeker,sniper,skeleton_king,silencer,ember_spirit
slardar,riki,slark,shredder,elder_titan
razor,windrunner,kunkka,ogre_magi,slark
antimage,nevermore,pudge,lion,obsidian_destroyer
antimage,axe,crystal_maiden,pudge,invoker
queenofpain,leshrac,broodmother,weaver,brewmaster
zuus,kunkka,ursa,shadow_demon,slark
mirana,sven,invoker,silencer,treant
bloodseeker,razor,sniper,dragon_knight,tusk
antimage,phantom_lancer,storm_spirit,ursa,terrorblade
mirana,riki,wisp,slark,abaddon
lina,lich,faceless_void,undying,slark
antimage,axe,vengefulspirit,phantom_assassin,shredder
zuus,lion,skeleton_king,spectre,bristleback
mirana,shadow_shaman,phantom_assassin,furion,night_stalker
phantom_lancer,riki,doom_bringer,ogre_magi,slark
pudge,sniper,bounty_hunter,alchemist,meepo
drow_ranger,mirana,clinkz,phoenix,arc_warden
pudge,sand_king,faceless_void,death_prophet,shadow_demon
phantom_lancer,pudge,warlock,bounty_hunter,elder_titan
axe,phantom_assassin,huskar,chaos_knight,troll_warlord
riki,warlock,venomancer,nyx_assassin,arc_warden
mirana,morphling,faceless_void,alchemist,silencer
windrunner,dazzle,night_stalker,slark,abaddon
mirana,venomancer,phantom_assassin,dark_seer,invoker
witch_doctor,luna,life_stealer,spirit_breaker,silencer
axe,drow_ranger,tiny,shadow_demon,slark
juggernaut,viper,invoker,silencer,phoenix
axe,mirana,sniper,rubick,slark
death_prophet,clinkz,invoker,ogre_magi,legion_commander
riki,venomancer,invoker,slark,ember_spirit
faceless_void,rattletrap,weaver,spectre,slark
morphling,necrolyte,luna,leshrac,arc_warden
mirana,pudge,skeleton_king,ursa,legion_commander
axe,juggernaut,spirit_breaker,invoker,slark
kunkka,tinker,shredder,legion_commander,phoenix
antimage,phantom_assassin,ancient_apparition,undying,legion_commander
mirana,zuus,clinkz,gyrocopter,elder_titan
juggernaut,mirana,shadow_shaman,life_stealer,invoker
crystal_maiden,enigma,faceless_void,huskar,batrider
bloodseeker,phantom_lancer,vengefulspirit,lina,shadow_shaman
juggernaut,skeleton_king,omniknight,huskar,invoker
slardar,skeleton_king,clinkz,ursa,alchemist
luna,dark_seer,huskar,invoker,techies
sand_king,necrolyte,faceless_void,bounty_hunter,alchemist
earthshaker,pugna,dragon_knight,lone_druid,legion_commander
drow_ranger,mirana,faceless_void,ursa,invoker
doom_bringer,spirit_breaker,slark,troll_warlord,ember_spirit
sand_king,queenofpain,weaver,lone_druid,ogre_magi
crystal_maiden,drow_ranger,phantom_lancer,pudge,zuus
bloodseeker,mirana,sniper,dragon_knight,invoker
earthshaker,pudge,lina,tusk,ember_spirit
axe,crystal_maiden,sven,windrunner,slark
drow_ranger,earthshaker,phantom_assassin,life_stealer,shredder
mirana,sven,tidehunter,necrolyte,alchemist
juggernaut,mirana,vengefulspirit,skeleton_king,spectre
mirana,windrunner,spectre,magnataur,legion_commander
morphling,riki,sniper,skeleton_king,omniknight
juggernaut,pudge,riki,sniper,warlock
riki,dazzle,lycan,legion_commander,earth_spirit
juggernaut,sven,riki,bounty_hunter,slark
drow_ranger,lion,huskar,chen,shredder
axe,windrunner,nyx_assassin,medusa,oracle
shadow_shaman,death_prophet,phantom_assassin,treant,abaddon
drow_ranger,earthshaker,nevermore,phantom_lancer,tidehunter
juggernaut,queenofpain,furion,lycan,ogre_magi
antimage,pudge,lich,faceless_void,weaver
axe,clinkz,meepo,centaur,ember_spirit
antimage,puck,witch_doctor,clinkz,meepo
antimage,zuus,faceless_void,ancient_apparition,legion_commander
earthshaker,witch_doctor,faceless_void,slark,earth_spirit
antimage,lion,riki,phantom_assassin,nyx_assassin
mirana,riki,necrolyte,dazzle,huskar
pugna,rattletrap,gyrocopter,tusk,earth_spirit
necrolyte,phantom_assassin,clinkz,night_stalker,ogre_magi
crystal_maiden,puck,sven,bounty_hunter,weaver
axe,pudge,windrunner,omniknight,ursa
drow_ranger,mirana,tidehunter,silencer,earth_spirit
juggernaut,pudge,invoker,shadow_demon,bristleback
witch_doctor,lich,alchemist,bristleback,legion_commander
antimage,razor,pugna,ancient_apparition,wisp
lich,tinker,sniper,night_stalker,bounty_hunter
antimage,pudge,sven,viper,silencer
bane,phantom_lancer,zuus,ursa,shadow_demon
axe,tinker,phantom_assassin,omniknight,rubick
juggernaut,razor,witch_doctor,faceless_void,spectre
bloodseeker,juggernaut,pudge,furion,bristleback
bloodseeker,mirana,tinker,skeleton_king,rubick
morphling,necrolyte,furion,weaver,legion_commander
axe,drow_ranger,pudge,ogre_magi,legion_commander
razor,windrunner,phantom_assassin,dark_seer,legion_commander
sven,templar_assassin,night_stalker,bounty_hunter,batrider
mirana,pudge,slardar,night_stalker,legion_commander
clinkz,bounty_hunter,ursa,invoker,terrorblade
drow_ranger,ogre_magi,rubick,wisp,abaddon
morphling,leshrac,alchemist,ogre_magi,shredder
mirana,puck,lich,tinker,legion_commander
drow_ranger,mirana,warlock,spirit_breaker,shadow_demon
leshrac,huskar,bounty_hunter,spectre,shredder
tiny,tidehunter,enigma,huskar,gyrocopter
bloodseeker,juggernaut,lion,viper,elder_titan
sand_king,tinker,life_stealer,omniknight,skywrath_mage
antimage,sven,warlock,omniknight,earth_spirit
witch_doctor,skeleton_king,templar_assassin,furion,slark
bloodseeker,drow_ranger,phantom_assassin,alchemist,legion_commander
drow_ranger,phantom_lancer,slardar,weaver,ogre_magi
leshrac,weaver,ursa,disruptor,slark
drow_ranger,mirana,omniknight,doom_bringer,legion_commander
nevermore,sven,lina,ursa,shredder
juggernaut,storm_spirit,lion,nyx_assassin,legion_commander
crystal_maiden,pudge,skeleton_king,phantom_assassin,lycan
earthshaker,storm_spirit,warlock,invoker,meepo
phantom_lancer,tidehunter,broodmother,ursa,centaur
mirana,kunkka,huskar,naga_siren,techies
riki,tinker,dark_seer,omniknight,legion_commander
mirana,pudge,phantom_assassin,nyx_assassin,legion_commander
rattletrap,disruptor,nyx_assassin,slark,legion_commander
kunkka,lion,enigma,furion,bounty_hunter
storm_spirit,sniper,ogre_magi,shredder,techies
drow_ranger,lion,faceless_void,silencer,legion_commander
antimage,slardar,viper,omniknight,centaur
bloodseeker,drow_ranger,earthshaker,huskar,bounty_hunter
axe,witch_doctor,sniper,phantom_assassin,bounty_hunter
antimage,axe,storm_spirit,obsidian_destroyer,disruptor
phantom_lancer,kunkka,sniper,skeleton_king,life_stealer
kunkka,tinker,beastmaster,slark,legion_commander
juggernaut,mirana,witch_doctor,enigma,huskar
antimage,lion,shadow_shaman,dazzle,legion_commander
slardar,phantom_assassin,bounty_hunter,naga_siren,tusk
phantom_lancer,slardar,weaver,undying,nyx_assassin
razor,storm_spirit,slardar,lich,dragon_knight
lich,tinker,clinkz,ancient_apparition,legion_commander
mirana,pudge,nyx_assassin,techies,ember_spirit
crystal_maiden,drow_ranger,alchemist,elder_titan,techies
storm_spirit,vengefulspirit,shadow_shaman,riki,spectre
drow_ranger,phantom_assassin,spectre,shredder,techies
sniper,necrolyte,obsidian_destroyer,lycan,wisp
juggernaut,pudge,sniper,night_stalker,gyrocopter
axe,phantom_assassin,life_stealer,alchemist,winter_wyvern
mirana,pudge,kunkka,witch_doctor,phantom_assassin
storm_spirit,tiny,riki,keeper_of_the_light,shredder
nevermore,sven,phantom_assassin,omniknight,keeper_of_the_light
sand_king,storm_spirit,vengefulspirit,faceless_void,obsidian_destroyer
antimage,juggernaut,tiny,weaver,magnataur
juggernaut,mirana,shadow_shaman,venomancer,slark
nevermore,phantom_lancer,chaos_knight,nyx_assassin,slark
pudge,shadow_shaman,riki,phantom_assassin,phoenix
vengefulspirit,faceless_void,visage,bristleback,oracle
pudge,sand_king,faceless_void,furion,shredder
sven,viper,clinkz,silencer,legion_commander
antimage,sand_king,spirit_breaker,silencer,ember_spirit
phantom_lancer,storm_spirit,windrunner,riki,ursa
razor,zuus,riki,faceless_void,ogre_magi
sven,sniper,phantom_assassin,furion,weaver
mirana,witch_doctor,queenofpain,slark,legion_commander
crystal_maiden,drow_ranger,pudge,sven,omniknight
drow_ranger,riki,enigma,sniper,phantom_assassin
pudge,tiny,queenofpain,phantom_assassin,spirit_breaker
sven,lion,furion,invoker,legion_commander
storm_spirit,sven,lich,shadow_demon,elder_titan
crystal_maiden,lina,ursa,abaddon,elder_titan
antimage,vengefulspirit,witch_doctor,silencer,chaos_knight
mirana,dark_seer,spectre,invoker,legion_commander
storm_spirit,sven,skeleton_king,medusa,abaddon
sand_king,sniper,skeleton_king,batrider,bristleback
bloodseeker,earthshaker,sniper,alchemist,magnataur
drow_ranger,mirana,sven,riki,bounty_hunter
crystal_maiden,faceless_void,invoker,slark,skywrath_mage
drow_ranger,faceless_void,keeper_of_the_light,shredder,ember_spirit
kunkka,necrolyte,furion,life_stealer,slark
axe,lina,magnataur,ember_spirit,winter_wyvern
juggernaut,mirana,sand_king,venomancer,legion_commander
mirana,huskar,ancient_apparition,shredder,terrorblade
pudge,sniper,life_stealer,weaver,bristleback
axe,mirana,tidehunter,phantom_assassin,life_stealer
pudge,lion,slardar,necrolyte,gyrocopter
tidehunter,enigma,warlock,skeleton_king,huskar
axe,necrolyte,queenofpain,furion,nyx_assassin
slardar,invoker,nyx_assassin,shredder,legion_commander
axe,mirana,sniper,invoker,keeper_of_the_light
sven,beastmaster,invoker,rubick,magnataur
windrunner,dragon_knight,slark,skywrath_mage,legion_commander
axe,zuus,witch_doctor,templar_assassin,slark
bloodseeker,morphling,sand_king,sven,bounty_hunter
storm_spirit,riki,phantom_assassin,life_stealer,naga_siren
pudge,enigma,necrolyte,luna,disruptor
clinkz,chaos_knight,troll_warlord,shredder,skywrath_mage
sand_king,sven,ancient_apparition,wisp,slark
juggernaut,mirana,windrunner,gyrocopter,bristleback
phantom_lancer,zuus,queenofpain,doom_bringer,earth_spirit
pudge,sniper,dazzle,obsidian_destroyer,medusa
crystal_maiden,earthshaker,pudge,sniper,slark
drow_ranger,nevermore,dazzle,bounty_hunter,legion_commander
bloodseeker,spirit_breaker,invoker,troll_warlord,centaur
earthshaker,phantom_assassin,luna,ancient_apparition,silencer
mirana,tinker,invoker,medusa,centaur
windrunner,riki,life_stealer,invoker,centaur
mirana,sand_king,sniper,huskar,magnataur
drow_ranger,riki,spirit_breaker,invoker,oracle
witch_doctor,riki,queenofpain,viper,naga_siren
axe,riki,furion,huskar,elder_titan
nevermore,life_stealer,clinkz,ursa,legion_commander
juggernaut,pudge,riki,sniper,dragon_knight
storm_spirit,kunkka,ogre_magi,rubick,legion_commander
zuus,necrolyte,phantom_assassin,ancient_apparition,magnataur
drow_ranger,mirana,lion,necrolyte,phoenix
juggernaut,mirana,skeleton_king,invoker,keeper_of_the_light
axe,mirana,morphling,windrunner,faceless_void
drow_ranger,sven,witch_doctor,dazzle,enchantress
vengefulspirit,tidehunter,faceless_void,dazzle,huskar
crystal_maiden,riki,phantom_assassin,rubick,ember_spirit
keeper_of_the_light,medusa,shredder,skywrath_mage,ember_spirit
juggernaut,life_stealer,silencer,disruptor,naga_siren
storm_spirit,zuus,phantom_assassin,life_stealer,arc_warden
axe,drow_ranger,mirana,ogre_magi,nyx_assassin
bane,slardar,luna,spectre,ursa
vengefulspirit,zuus,pugna,life_stealer,arc_warden
mirana,pudge,viper,leshrac,shredder
mirana,morphling,vengefulspirit,shadow_shaman,phantom_assassin
mirana,pudge,riki,alchemist,shredder
antimage,pudge,storm_spirit,silencer,magnataur
sven,silencer,lone_druid,wisp,medusa
drow_ranger,necrolyte,night_stalker,chaos_knight,winter_wyvern
axe,juggernaut,pudge,necrolyte,lycan
tidehunter,disruptor,slark,magnataur,bristleback
crystal_maiden,juggernaut,mirana,tidehunter,magnataur
axe,pudge,lycan,keeper_of_the_light,techies
riki,phantom_assassin,silencer,disruptor,centaur
earthshaker,nevermore,riki,obsidian_destroyer,troll_warlord
mirana,lion,tinker,phantom_assassin,legion_commander
antimage,drow_ranger,pudge,phantom_assassin,ember_spirit
crystal_maiden,pudge,razor,sniper,undying
juggernaut,kunkka,lion,batrider,alchemist
axe,crystal_maiden,sven,windrunner,ursa
mirana,lion,witch_doctor,clinkz,legion_commander
sven,lina,spectre,magnataur,elder_titan
pudge,tinker,ancient_apparition,alchemist,rubick
windrunner,lina,slardar,phantom_assassin,rattletrap
